Date,Price,Open,High,Low,Change %,SMA_10,EMA_10,RSI_14,MACD,MACD_Signal,MACD_Diff
2016-06-15,-0.8138558916893244,-0.8202266202554632,-0.7919345548928916,-0.8388190566690426,-0.41,-0.8539287789857534,-0.8626069597343053,43.69700625433405,-0.03845404533622521,-0.04055445110965126,-0.007529902795657339
2016-06-14,-0.8138534421600747,-0.8202195427247265,-0.7919249840310216,-0.8388163678331296,-2.15,-0.8539275386800621,-0.8626090509872036,44.32994099496566,-0.0384549435238147,-0.040554322183771356,-0.0075321820000712105
2016-06-13,-0.8138402147021261,-0.8202053876632533,-0.7919129591020055,-0.8388043902913352,-1.87,-0.8539216730677307,-0.8626081992925025,47.74600049256396,-0.03844735368153782,-0.040552466073340204,-0.007518679252134017
2016-06-10,-0.8138284569617275,-0.8201890361267239,-0.7918989709192727,-0.838794759369974,-2.66,-0.853920019326809,-0.8626052244782281,50.645119291434575,-0.03843401837351588,-0.04054790122754518,-0.007497502956398609
2016-06-09,-0.8138113102569793,-0.8201890361267239,-0.791891854124549,-0.8387789685699759,-0.08,-0.853922629136701,-0.8625994684950914,54.60092510581525,-0.0384133335122296,-0.040539471921507586,-0.007467291458425914
2016-06-08,-0.8138108203511294,-0.8201836669654754,-0.7918923449379781,-0.8387777463718336,-0.64,-0.8539230942513353,-0.862594664138795,54.71261111643983,-0.03839639918217956,-0.04052881727973222,-0.0074498942743663485
2016-06-07,-0.8138066561514049,-0.8201775656458749,-0.791884246516396,-0.8387713909414937,-0.08,-0.8539222157014706,-0.8625899265196662,55.709992231295466,-0.03838055077090755,-0.040516633175994035,-0.007437937278023168
2016-06-06,-0.8138061662455548,-0.8201795180681472,-0.7918847373298251,-0.8387691909848375,-0.23,-0.8539206653193565,-0.8625859553702852,55.83323040465366,-0.038367779274815376,-0.040503936155024185,-0.007433927404216202
2016-06-03,-0.813804696528005,-0.82016755948173,-0.7918744302478113,-0.8387713909414937,-1.44,-0.853915342340765,-0.8625824215014201,56.22673910134123,-0.038357018540585694,-0.04049129321106241,-0.0074343501663400565
2016-06-02,-0.8137951433639311,-0.8201731726957625,-0.7918751664679552,-0.8387621022356123,0.07,-0.8539073837125798,-0.8625776793009781,58.79648959026902,-0.03834345568506583,-0.0404780463434805,-0.00742962882465713
2016-06-01,-0.8137956332697811,-0.8201638986899696,-0.7918722215873798,-0.8387638133130115,-1.35,-0.8539010271459122,-0.8625738942343464,58.60647902096823,-0.03833344307336195,-0.04046513631055485,-0.007432262123719927
2016-05-31,-0.8137865700115571,-0.8201656070594578,-0.7918687858933753,-0.8387540357278733,0.40,-0.8538939729072934,-0.8625690414240071,61.110376332833845,-0.03832100775540914,-0.04045193619081311,-0.007429994288962572
2016-05-27,-0.8137892644937317,-0.820167803534514,-0.7918722215873798,-0.8387579467619286,-0.04,-0.8538885982492981,-0.8625655929783353,59.94934423681296,-0.038313361668209554,-0.04043961013481874,-0.007436827526588089
2016-05-26,-0.8137890195408068,-0.8201690237984341,-0.7918734486209529,-0.8387574578826718,0.44,-0.8538844380572922,-0.8625627240650116,60.02370157662212,-0.038307918549872304,-0.04042849213324464,-0.007446271829641548
2016-05-25,-0.8137919589759064,-0.8201682916400821,-0.7918700129269484,-0.838758680080814,1.34,-0.853882396720842,-0.862560946265581,58.617310727186506,-0.038306036214176144,-0.0404191629828336,-0.007460256673550932
2016-05-24,-0.8138007772812055,-0.8201970898685966,-0.791885473549969,-0.8387867906380864,3.00,-0.853881337293064,-0.8625612001822769,54.492306600136445,-0.03831023794127086,-0.04041267010433088,-0.007482430021866092
2016-05-23,-0.8138198836093533,-0.8201917207073481,-0.7918992163259873,-0.8387833684832879,0.04,-0.8538827326369667,-0.8625651096386783,46.80662163174929,-0.03832488594452658,-0.040410858942486715,-0.0075190306502748196
