Date,Price,Open,High,Low,Change %,SMA_10,EMA_10,RSI_14,MACD,MACD_Signal,MACD_Diff
2015-06-16,2.347,2.326,2.355,2.302,0.69,2.4085,2.3933723057940437,36.81802093500717,-0.048572155559440056,-0.04077384413131743,-0.007798311428122623
2015-06-15,2.331,2.362,2.362,2.328,-1.89,2.4016,2.382031886558763,35.41521137774015,-0.05067875428499402,-0.04275482616205275,-0.007923928122941272
2015-06-12,2.376,2.399,2.411,2.3711,-1.29,2.394,2.380935179911715,42.097328613294636,-0.04816194412085606,-0.04383624975381341,-0.004325694367042651
2015-06-11,2.407,2.368,2.423,2.368,1.13,2.3896,2.385674238109585,46.22493835469559,-0.043168295768658105,-0.043702658956782346,0.0005343631881242414
2015-06-10,2.38,2.346,2.382,2.33,1.45,2.3825,2.3846425584532964,43.327898892907875,-0.04091779297683695,-0.043145685760793265,0.0022278927839563117
2015-06-09,2.346,2.361,2.371,2.315,-0.55,2.3705000000000003,2.3776166387345152,39.93384283600206,-0.04140052961598739,-0.042796654531832096,0.0013961249158447042
2015-06-08,2.359,2.391,2.403,2.359,-1.34,2.3609,2.3742317953282397,41.810751959277674,-0.04026990413821663,-0.042291304453109003,0.0020214003148923756
2015-06-05,2.391,2.433,2.433,2.389,-2.33,2.3596,2.377280559814014,46.26204174323416,-0.036372463617020845,-0.04110753628589137,0.004735072668870528
2015-06-04,2.448,2.476,2.489,2.446,-1.49,2.3693999999999997,2.3901386398478297,53.138556043955596,-0.02835740379423779,-0.03855750978756066,0.01020010599332287
2015-06-03,2.485,2.463,2.497,2.456,1.18,2.387,2.4073861598754966,56.986294939659544,-0.018803070271609545,-0.034606621884370435,0.01580355161276089
2015-06-02,2.456,2.48,2.482,2.439,-0.41,2.3979,2.4162250398981335,53.29278477327322,-0.013416591639674902,-0.03036861583543133,0.016952024195756428
2015-06-01,2.466,2.466,2.486,2.454,0.37,2.4114,2.425275032643927,54.39055229085411,-0.008245799644401863,-0.025944052597225438,0.017698252952823575
2015-05-29,2.457,2.485,2.501,2.443,-1.29,2.4195,2.4310432085268494,53.17913201353839,-0.004818588825946879,-0.021718959842969728,0.01690037101702285
2015-05-28,2.489,2.481,2.501,2.469,0.28,2.4276999999999997,2.441580806976513,56.85838710825641,0.0004741671010584092,-0.017280334454164104,0.017754501555222513
2015-05-27,2.482,2.452,2.485,2.439,1.55,2.4379,2.448929751162601,55.824955898730245,0.0040571050256228425,-0.013012846558206715,0.017069951583829557
2015-05-26,2.444,2.465,2.474,2.443,-0.61,2.4477,2.448033432769401,50.46292070478204,0.0037866762767704287,-0.009652941991211287,0.013439618267981715
2015-05-22,2.459,2.447,2.47,2.445,0.99,2.4577,2.450027354084055,52.40623772485181,0.004728230091467278,-0.0067767075746755735,0.011504937666142852
2015-05-21,2.435,2.459,2.47,2.402,-1.38,2.4621,2.447295107886954,49.088101876156976,0.00349750182558628,-0.004721865694623203,0.008219367520209483
2015-05-20,2.469,2.483,2.502,2.465,-0.24,2.4642,2.451241451907508,53.5728265197774,0.005205649174817584,-0.002736362720735046,0.00794201189555263
2015-05-19,2.475,2.478,2.503,2.467,0.57,2.4632,2.4555611879243244,54.337252692528764,0.006963250098861451,-0.0007964401568157464,0.007759690255677198
2015-05-18,2.461,2.47,2.491,2.426,-0.04,2.4637000000000002,2.4565500628471746,52.178435701865475,0.007144125465575524,0.0007916729676625077,0.006352452497913016
2015-05-15,2.462,2.48,2.515,2.453,-0.12,2.4633,2.4575409605113245,52.32414032482558,0.007284194479775241,0.0020901772700850545,0.005194017209690187
2015-05-14,2.465,2.45,2.477,2.438,0.20,2.4640999999999997,2.4588971495092653,52.78886945059749,0.007550240636430061,0.003182189943354056,0.004368050693076005
2015-05-13,2.46,2.486,2.514,2.456,-0.81,2.4612000000000003,2.459097667780308,51.88116490417085,0.0072737783302598835,0.004000507620735222,0.0032732707095246612
2015-05-12,2.48,2.527,2.536,2.443,-2.25,2.461,2.462898091820252,55.19956719104665,0.008569726343029771,0.004914351365194132,0.003655374977835639
2015-05-11,2.537,2.564,2.569,2.535,-0.63,2.4703,2.4763711660347516,63.025643774484365,0.014034418075620891,0.006738364707279484,0.007296053368341407
2015-05-08,2.553,2.485,2.559,2.447,6.11,2.4797000000000002,2.4903036813011603,64.88021510321758,0.019432288600294,0.009277149485882388,0.010155139114411613
2015-05-07,2.406,2.431,2.432,2.39,-1.23,2.4768,2.474975739246404,43.36107224103404,0.011713443129877543,0.009764408214681419,0.0019490349151961243
2015-05-06,2.436,2.471,2.486,2.432,-1.66,2.4735,2.467889241201603,47.20928301803102,0.007925590489182621,0.00939664466958166,-0.0014710541803990389
2015-05-05,2.477,2.546,2.552,2.477,-1.82,2.4737,2.4695457428013112,52.008349838610044,0.008138234824943691,0.009144962700654066,-0.0010067278757103747
2015-05-01,2.523,2.565,2.566,2.523,-1.02,2.4798999999999998,2.4792646986556184,56.75802014885195,0.011881608765212714,0.009692291913565795,0.00218931685164692
2015-04-30,2.549,2.542,2.554,2.518,0.20,2.4886,2.491943844354597,59.21498320831732,0.01675312272109064,0.011104458075070765,0.005648664646019876
2015-04-29,2.544,2.58,2.623,2.543,-1.05,2.4965,2.501408599926488,58.52629064049568,0.019980056758076792,0.012879577811671969,0.007100478946404823
2015-04-28,2.571,2.595,2.602,2.552,-0.92,2.5076,2.514061581758036,61.15366682865904,0.024434434630266733,0.015190549175390923,0.00924388545487581
2015-04-27,2.595,2.551,2.595,2.535,1.57,2.5191,2.528777657802029,63.37473706250769,0.029560406642607173,0.018064520668834176,0.011495885973772997
2015-04-24,2.555,2.55,2.565,2.533,0.08,2.5209,2.5335453563834784,57.47633021030689,0.030048727659197194,0.020461362066906782,0.009587365592290412
2015-04-23,2.553,2.548,2.56,2.534,0.31,2.5209,2.537082564313755,57.189720292152906,0.02992933554787358,0.022354956763100144,0.007574378784773437
2015-04-22,2.545,2.572,2.577,2.508,-0.27,2.5347999999999997,2.5385220980748904,55.98708291113943,0.028856543032757642,0.023655274017031644,0.005201269015725998
2015-04-21,2.552,2.518,2.558,2.512,2.16,2.5464,2.5409726256976373,56.842283363324015,0.028245591141624615,0.02457333744195024,0.0036722536996743743
2015-04-20,2.498,2.5,2.526,2.486,0.28,2.5484999999999998,2.5331594210253394,48.9418869863717,0.023137345743823534,0.0242861391023249,-0.0011487933585013661
2015-04-17,2.491,2.531,2.549,2.4859,-1.58,2.5453,2.525494071748005,48.01034768888049,0.018313081164420097,0.023091527514743942,-0.004778446350323845
2015-04-16,2.531,2.54,2.541,2.491,0.44,2.5435000000000003,2.526495149612004,53.46140078765393,0.017515573802615148,0.021976336772318188,-0.00446076296970304
2015-04-15,2.52,2.529,2.536,2.509,-0.40,2.5411,2.5253142133189117,51.85134507705453,0.015813645541342236,0.020743798526123,-0.004930152984780764
2015-04-14,2.53,2.564,2.572,2.516,-1.67,2.537,2.526166174533655,53.23032184410623,0.015097734276341424,0.019614585676166685,-0.004516851399825262
2015-04-13,2.573,2.59,2.601,2.567,-0.46,2.5347999999999997,2.5346814155275355,58.70683461323381,0.01779498061542739,0.019250664664018827,-0.0014556840485914352
2015-04-10,2.585,2.591,2.61,2.58,0.15,2.5378,2.5438302490679834,60.1106005350951,0.020662680959549817,0.019533067923125026,0.0011296130364247918
2015-04-09,2.581,2.593,2.594,2.564,1.22,2.5406,2.5505883856010776,59.38589223708769,0.022354894266659375,0.020097433191831895,0.00225746107482748
2015-04-08,2.55,2.54,2.582,2.522,0.99,2.5410999999999997,2.5504814064008814,53.956601023119845,0.020953011310501868,0.02026854881556589,0.0006844624949359779
2015-04-07,2.525,2.504,2.536,2.476,1.65,2.5384,2.5458484234189025,49.987566774744394,0.017621587213107137,0.019739156495074142,-0.002117569281967005
2015-04-02,2.484,2.441,2.484,2.434,1.51,2.537,2.534603255524557,44.240001324486,0.011540026028959094,0.018099330401851133,-0.006559304372892039
2015-04-01,2.447,2.469,2.501,2.442,-0.49,2.5325999999999995,2.518675390883728,39.79333246267149,0.003692192895749624,0.015217902900630832,-0.011525710004881208
2015-03-31,2.459,2.478,2.502,2.437,-0.69,2.5254,2.507825319813959,41.83527511835131,-0.0015412056319297207,0.011866081194118722,-0.013407286826048442
2015-03-30,2.476,2.444,2.476,2.4142,2.61,2.521,2.5020388980296024,44.69682534554302,-0.004267757690573859,0.008639313417180206,-0.012907071107754065
2015-03-27,2.413,2.411,2.452,2.384,0.75,2.5092999999999996,2.4858500074787657,37.361176267573285,-0.011380950811271884,0.004635260571489788,-0.016016211382761672
2015-03-26,2.395,2.31,2.4018,2.263,-5.63,2.4915,2.4693318243008084,35.565187519494344,-0.018260165355279856,5.6175386135859286e-05,-0.018316340741415714
2015-03-25,2.538,2.576,2.595,2.535,-1.44,2.4868,2.4818169471552065,54.34280576805276,-0.012034362899955298,-0.002361932271082372,-0.009672430628872925
2015-03-24,2.575,2.565,2.584,2.552,0.39,2.4862,2.4987593203997145,57.77184470492369,-0.004067886755186212,-0.00270312316790314,-0.0013647635872830717
2015-03-23,2.565,2.581,2.581,2.557,-0.70,2.4877,2.510803080327039,56.53597957713032,0.0014222912699772827,-0.0018780402803270555,0.0033003315503043382
2015-03-20,2.583,2.58,2.584,2.566,0.58,2.4935,2.5239297929948497,58.26657694613574,0.007143401788040293,-7.375186665358586e-05,0.007217153654693879
2015-03-19,2.568,2.545,2.568,2.527,1.34,2.5019,2.531942557904877,56.25636769191384,0.010347765848766954,0.0020105516764305225,0.008337214172336432
2015-03-18,2.534,2.51,2.538,2.499,0.96,2.5106,2.532316638285808,51.886683813311144,0.010028133521999827,0.003614068045544383,0.006414065476455444
2015-03-17,2.51,2.553,2.565,2.5,-1.18,2.5157,2.5282590676883885,48.99376557375249,0.007748898695934425,0.004441034175622392,0.0033078645203120337
2015-03-16,2.54,2.5,2.547,2.496,2.01,2.5220999999999996,2.530393782654136,52.554731742458955,0.008268029260174892,0.005206433192532892,0.0030615960676419994
2015-03-13,2.49,2.491,2.504,2.477,0.00,2.5298000000000003,2.5230494585352017,46.70254033402526,0.004591928941444223,0.005083532342315159,-0.0004916034008709356
2015-03-12,2.49,2.477,2.4973,2.467,0.89,2.5393,2.517040466074256,46.702540334025265,0.0016594636895446158,0.004398718611761051,-0.002739254922216435
2015-03-11,2.468,2.442,2.471,2.441,1.36,2.5323,2.508124017697118,44.19142451947752,-0.002411948843306533,0.0030365851207475344,-0.005448533964054068
2015-03-10,2.435,2.455,2.483,2.435,-0.77,2.5183,2.4948287417521873,40.65985315110091,-0.00820679400330837,0.0007879092959363536,-0.008994703299244724
2015-03-09,2.454,2.431,2.462,2.423,0.78,2.5072,2.48740533416088,43.46140916576261,-0.011137720621505753,-0.0015972166875520676,-0.009540503933953686
2015-03-06,2.435,2.412,2.444,2.3942,1.33,2.4924,2.4778770915861745,41.35859380339164,-0.014822774574549502,-0.004242328264951555,-0.010580446309597948
2015-03-05,2.403,2.364,2.417,2.364,0.13,2.4759,2.4642630749341428,38.02192924951804,-0.020093711152295413,-0.007412604842420327,-0.012681106309875085
2015-03-04,2.4,2.423,2.433,2.384,-0.21,2.4625,2.4525788794915715,37.71473449338358,-0.024233690395232266,-0.010776821952982716,-0.01345686844224955
2015-03-03,2.405,2.451,2.463,2.403,-1.84,2.4520000000000004,2.443928174129468,38.6050536252182,-0.026802236065394336,-0.013981904775465041,-0.012820331289929295
2015-03-02,2.45,2.47,2.504,2.444,-1.21,2.4430000000000005,2.4450321424695645,46.07591024511562,-0.02491944721933459,-0.01616941326423895,-0.008750033955095639
2015-02-27,2.48,2.497,2.508,2.462,-0.84,2.442,2.4513899347478256,50.408416307345135,-0.020767183055391936,-0.017088967222469546,-0.0036782158329223894
2015-02-26,2.501,2.5,2.509,2.488,-0.28,2.4431,2.460409946611857,53.24051755366821,-0.015602107906373064,-0.01679159535925025,0.0011894874528771866
2015-02-25,2.508,2.511,2.553,2.498,-0.24,2.4471000000000003,2.4690626835915195,54.179852985949566,-0.010819190249376387,-0.015597114337275479,0.004777924087899092
2015-02-24,2.514,2.499,2.521,2.485,0.32,2.455,2.4772331047566976,55.01404465912032,-0.0064699619967507616,-0.013771683869170536,0.007301721872419774
2015-02-23,2.506,2.474,2.511,2.474,1.83,2.4601999999999995,2.4824634493463886,53.612525440587795,-0.0036268918615403045,-0.011742725467644492,0.008115833606104187
2015-02-20,2.461,2.451,2.466,2.434,0.29,2.4628,2.4785610040106816,46.44496545662714,-0.004947826748636253,-0.010383745723842845,0.005435918975206592
2015-02-19,2.454,2.437,2.458,2.425,0.78,2.4679,2.4740953669178305,45.42755855974485,-0.006484766312615964,-0.00960394984159747,0.0031191835289815055
2015-02-18,2.435,2.429,2.439,2.422,0.54,2.4714,2.466987118387316,42.693794481321554,-0.009130690286530463,-0.009509297930584068,0.00037860764405360514
2015-02-17,2.422,2.361,2.423,2.361,1.25,2.4730999999999996,2.458807642316895,40.88104392254839,-0.01213669123148886,-0.010034776590765026,-0.002101914640723835
2015-02-16,2.392,2.388,2.402,2.369,-0.33,2.4673,2.446660798259278,36.97900904319269,-0.016746672698547904,-0.011377155812321602,-0.005369516886226302
2015-02-13,2.4,2.415,2.436,2.389,-0.58,2.4593,2.438177016757591,38.66038047242234,-0.019529459629165746,-0.013007616575690432,-0.006521843053475314
2015-02-12,2.414,2.37,2.419,2.3697,1.51,2.4506,2.433781195528938,41.59692687310531,-0.020370338738576965,-0.014480161008267739,-0.005890177730309226
2015-02-11,2.378,2.383,2.394,2.361,-0.38,2.4375999999999998,2.423639159978222,36.72781225463912,-0.023668801417020102,-0.01631788909001821,-0.007350912327001892
2015-02-10,2.387,2.341,2.39,2.3386,2.27,2.4249,2.416977494527636,38.66089687191395,-0.025265388399652977,-0.018107388951945164,-0.0071579994477078135
2015-02-09,2.334,2.347,2.354,2.326,-0.93,2.4077,2.401890677340793,32.38591798445289,-0.030456271210550945,-0.02057716540366632,-0.009879105806884624
2015-02-06,2.356,2.354,2.362,2.33,-0.21,2.3972,2.393546917824285,36.959843827912316,-0.03242113641896882,-0.022945959606726823,-0.009475176812241998
2015-02-05,2.361,2.363,2.384,2.34,-0.88,2.3878999999999997,2.3876292964016876,37.986605095107606,-0.033192228688595726,-0.024995213423100605,-0.008197015265495121
2015-02-04,2.382,2.38,2.384,2.345,-0.04,2.3826,2.386605787965017,42.24162080909821,-0.03174288811706605,-0.026344748361893697,-0.0053981397551723515
2015-02-03,2.383,2.344,2.393,2.344,1.75,2.3787,2.3859501901531956,42.44414205089026,-0.030165850482767098,-0.027108968786068378,-0.0030568816966987204
2015-02-02,2.342,2.367,2.378,2.31,-0.97,2.3737000000000004,2.3779592464889783,36.75393616142003,-0.031857164581447606,-0.028058607945144226,-0.0037985566363033796
2015-01-30,2.365,2.411,2.419,2.358,-1.91,2.3702,2.3756030198546183,41.49253724051073,-0.030984465774642533,-0.02864377951104389,-0.0023406862635986445
2015-01-29,2.411,2.374,2.418,2.347,1.13,2.3699000000000003,2.3820388344265058,49.62216766088384,-0.02627811239865885,-0.028170646088566884,0.0018925336899080353
2015-01-28,2.384,2.37,2.384,2.326,1.32,2.3705000000000003,2.382395409985323,45.61567578143604,-0.02444517898558196,-0.0274255526679699,0.0029803736823879393
2015-01-27,2.353,2.405,2.411,2.342,-2.16,2.3670999999999998,2.377050789987991,41.475118617144126,-0.025203476978350015,-0.026981137530045926,0.0017776605516959115
2015-01-26,2.405,2.348,2.416,2.3382,1.31,2.3742,2.382132464535629,49.71970417202799,-0.021362217833329478,-0.02585735359070264,0.0044951357573731615
2015-01-23,2.374,2.386,2.404,2.361,-0.25,2.376,2.38065383462006,45.595908016965566,-0.020582174710213064,-0.024802317814604725,0.004220143104391661
2015-01-22,2.38,2.34,2.385,2.323,1.67,2.3779000000000003,2.3805349555982307,46.52045837178158,-0.019257842636998923,-0.023693422779083567,0.004435580142084644
2015-01-21,2.341,2.319,2.341,2.312,0.95,2.3738,2.3733467818530976,41.574768465954996,-0.021111909045313126,-0.023177120032329482,0.0020652109870163554
2015-01-20,2.319,2.29,2.321,2.276,1.53,2.3674000000000004,2.363465548788898,39.05259172865552,-0.024078919376096852,-0.023357479901082955,-0.0007214394750138971
2015-01-19,2.284,2.251,2.287,2.238,1.29,2.3616,2.3490172671909164,35.37570058273158,-0.028921119271997586,-0.024470207775265884,-0.004450911496731703
2015-01-16,2.255,2.244,2.262,2.19,0.00,2.3506,2.3319232186107497,32.634024264983,-0.03469867053776632,-0.026515900327765973,-0.008182770210000346
2015-01-15,2.255,2.226,2.255,2.169,1.94,2.335,2.3179371788633407,32.634024264983,-0.038829815597411166,-0.028978683381695014,-0.009851132215716152
2015-01-14,2.212,2.24,2.242,2.193,-2.04,2.3177999999999996,2.2986758736154607,28.796191792677277,-0.045054162118814745,-0.032193779129118964,-0.01286038298969578
2015-01-13,2.258,2.19,2.259,2.188,2.96,2.3083,2.291280260230831,37.292132494616034,-0.04574783347183686,-0.03490458999766254,-0.01084324347417432
2015-01-12,2.193,2.219,2.2432,2.188,-0.99,2.2870999999999997,2.2734111220070434,31.56146050530998,-0.050955150532217885,-0.038114702104573614,-0.012840448427644272
2015-01-09,2.215,2.21,2.241,2.206,-0.05,2.2712,2.262790918005763,35.191523426835815,-0.05269928611477015,-0.04103161890661292,-0.011667667208157227
2015-01-08,2.216,2.21,2.222,2.202,1.19,2.2548,2.254283478368351,35.3593578671106,-0.05338544036190074,-0.04350238319767048,-0.009883057164230255
2015-01-07,2.19,2.183,2.207,2.176,0.74,2.2397,2.242595573210469,32.9687426090733,-0.05538871858558503,-0.04587965027525339,-0.009509068310331638
2015-01-06,2.174,2.204,2.21,2.166,-1.36,2.2252,2.2301236508085656,31.55489259078358,-0.05760338136954779,-0.04822439649411227,-0.009378984875435523
2015-01-05,2.204,2.212,2.254,2.199,-0.90,2.2172,2.225373896116099,37.00948232514902,-0.05628890484564897,-0.04983729816441961,-0.006451606681229356
2015-01-02,2.224,2.243,2.243,2.191,0.14,2.2141,2.2251240968222628,40.41846499596311,-0.05302213372469522,-0.050474265276474736,-0.0025478684482204833
2014-12-31,2.221,2.198,2.2431,2.198,0.36,2.2107,2.224374261036397,40.06817709009344,-0.050097773060418405,-0.050398966833263475,0.00030119377284507087
2014-12-30,2.213,2.226,2.235,2.203,-1.25,2.2108000000000003,2.2223062135752336,39.09515722531052,-0.047873869143274295,-0.049893947295265646,0.0020200781519913516
2014-12-29,2.241,2.24,2.263,2.228,0.04,2.2091000000000003,2.225705083834282,44.20244165572076,-0.04335230488746866,-0.04858561881370625,0.00523331392623759
2014-12-24,2.24,2.276,2.276,2.23,0.09,2.2138,2.2283041595007758,44.06033557198699,-0.03939549750884597,-0.0467475945527342,0.007352097043888235
2014-12-23,2.238,2.258,2.275,2.225,-0.40,2.2161,2.230067039591544,43.75734296397697,-0.036006027368798765,-0.04459928111594712,0.008593253747148352
2014-12-22,2.247,2.23,2.253,2.216,1.67,2.2192,2.2331457596658084,45.57122884070499,-0.032222185779088974,-0.04212386204857549,0.009901676269486515
2014-12-19,2.21,2.224,2.259,2.198,-0.27,2.2212,2.2289374397265704,39.8772800607533,-0.03184200008026705,-0.0400674896549138,0.00822548957464675
2014-12-18,2.216,2.152,2.221,2.143,3.99,2.2254,2.226585177958103,41.16115049692219,-0.03070262951759739,-0.03819451762745052,0.007491888109853129
2014-12-17,2.131,2.118,2.141,2.101,0.14,2.2181,2.2092060546929932,31.04655789735044,-0.036240699538097054,-0.03780375400957983,0.0015630544714827777
2014-12-16,2.128,2.061,2.129,2.045,3.50,2.2085,2.1944413174760853,30.759265677446834,-0.040405960100732496,-0.038324195227810366,-0.0020817648729221302
2014-12-15,2.056,2.101,2.105,2.056,-2.33,2.1919999999999997,2.1692701688440694,24.822478549943668,-0.04895246384523899,-0.040449848951296094,-0.008502614893942897
2014-12-12,2.105,2.145,2.148,2.103,-2.32,2.1812,2.157584683599693,34.138968294591166,-0.051181747817770074,-0.042596228724590894,-0.00858551909317918
2014-12-11,2.155,2.194,2.201,2.15,-1.96,2.1726,2.157114741127021,42.0330779586762,-0.048356466054735314,-0.04374827619061978,-0.004608189864115535
2014-12-10,2.198,2.161,2.2189,2.16,2.00,2.1684,2.164548424558472,47.82497011471561,-0.0421616559434721,-0.04343095214119025,0.0012692961977181505
2014-12-09,2.155,2.228,2.23,2.1435,-3.92,2.1601,2.1628123473660223,43.17879641578903,-0.0402578969566596,-0.042796341104284125,0.0025384441476245245
2014-12-08,2.243,2.247,2.252,2.232,-0.36,2.1597,2.1773919205722,53.19934629074389,-0.031287625420476584,-0.040494597967522625,0.009206972547046041
2014-12-05,2.251,2.21,2.257,2.203,2.50,2.1637999999999997,2.1907752077408906,53.99365775250738,-0.023264904126652386,-0.03704865919934858,0.013783755072696191
2014-12-04,2.196,2.232,2.2363,2.193,-1.39,2.1618,2.1917251699698195,47.96623162642626,-0.021101633550276055,-0.03385925406953407,0.012757620519258016
2014-12-03,2.227,2.251,2.257,2.225,-1.20,2.1713999999999998,2.198138775429852,51.26828814322537,-0.01669335451123155,-0.03042607415787357,0.013732719646642019
2014-12-02,2.254,2.225,2.2557,2.223,1.44,2.1839999999999997,2.2082953617153334,54.00599655251147,-0.010895490825242327,-0.02651995749134732,0.015624466666104994
2014-12-01,2.222,2.245,2.262,2.217,-1.46,2.2006,2.2107871141307274,50.392618940422466,-0.008781546446473332,-0.022972275282372525,0.014190728835899193
2014-11-28,2.255,2.229,2.266,2.229,1.08,2.2156,2.2188258206524134,53.82376002710379,-0.0043927689822353955,-0.0192563740223451,0.014863605040109706
2014-11-27,2.231,2.227,2.24,2.214,0.54,2.2232,2.22103930780652,51.057857635366766,-0.0028187379890889375,-0.01596884681569387,0.013150108826604931
2014-11-26,2.219,2.204,2.224,2.2009,0.91,2.2253,2.220668524568971,49.68309984697731,-0.0025106654105373494,-0.013277210534662565,0.010766545124125216
2014-11-25,2.199,2.172,2.2,2.172,1.24,2.2297000000000002,2.2167287928291577,47.392714190557655,-0.0038361280295009514,-0.011388994033630244,0.0075528660041292925
2014-11-24,2.172,2.125,2.178,2.125,3.28,2.2226,2.208596285042038,44.41586709844984,-0.0069847254884671806,-0.010508140324597633,0.003523414836130452
2014-11-21,2.103,2.091,2.11,2.082,0.91,2.2078,2.18939696048894,37.869446389415046,-0.014876250842489114,-0.011381762428175929,-0.003494488414313185
2014-11-20,2.084,2.071,2.084,2.06,0.58,2.1966,2.170233876763678,36.283585258653645,-0.022405209443589147,-0.013586451831258572,-0.008818757612330575
2014-11-19,2.072,2.092,2.099,2.065,-0.72,2.1811,2.1523731718975547,35.278734589572,-0.029005901117458155,-0.01667034168849849,-0.012335559428959666
2014-11-18,2.087,2.076,2.09,2.065,0.77,2.1644,2.1404871406434536,37.60487893144654,-0.03265025042185732,-0.019866323435170256,-0.012783926986687063
2014-11-17,2.071,2.045,2.075,2.044,0.78,2.1493,2.1278531150719164,36.1138803772638,-0.036409780498844135,-0.02317501484790503,-0.013234765650939104
2014-11-14,2.055,2.052,2.087,2.036,0.10,2.1293,2.1146070941497497,34.635000469058355,-0.04021670827427437,-0.0265833535331789,-0.01363335474109547
2014-11-13,2.053,2.05,2.087,2.024,1.38,2.1115000000000004,2.1034058043043404,34.44511962772488,-0.04290057808950598,-0.029846798444444315,-0.013053779645061665
2014-11-12,2.025,2.048,2.0546,2.017,-1.22,2.0921,2.089150203521733,31.815363039536905,-0.046748047852556596,-0.03322704832606677,-0.013520999526489823
2014-11-11,2.05,2.053,2.067,2.049,-0.19,2.0772000000000004,2.0820319846995994,36.478470879929546,-0.04723540395919068,-0.03602871945269155,-0.011206684506499129
2014-11-10,2.054,2.046,2.059,2.035,0.44,2.0654,2.0769352602087627,37.21829199022138,-0.04675985214576528,-0.038174945991306296,-0.008584906154458984
2014-11-07,2.045,2.057,2.067,2.037,-0.20,2.0596000000000005,2.071128849261715,36.196781266332515,-0.04657234172617786,-0.03985442513828061,-0.006717916587897249
2014-11-06,2.049,2.062,2.065,2.038,-1.25,2.0561,2.0671054221232215,37.02408153786415,-0.04557560459714338,-0.04099866103005317,-0.004576943567090215
2014-11-05,2.075,2.049,2.077,2.049,1.67,2.0564,2.068540799918999,42.26445112235503,-0.04220123101061013,-0.04123917502616456,-0.0009620559844455701
2014-11-04,2.041,2.005,2.042,2.005,1.54,2.0518,2.0635333817519084,37.831150255002726,-0.041788816023889286,-0.041349103225709505,-0.00043971279817978104
2014-11-03,2.01,2.01,2.0208,2.0,-0.25,2.0456999999999996,2.0538000396151976,34.29854485966611,-0.0434624075183514,-0.04177176408423788,-0.0016906434341135146
2014-10-31,2.015,1.988,2.04,1.988,2.23,2.0416999999999996,2.0467454869578887,35.34718389909335,-0.04387946743545568,-0.042193304754481444,-0.0016861626809742333
2014-10-30,1.971,1.943,1.974,1.928,1.60,2.0334999999999996,2.0329735802382722,30.703094806151185,-0.047216144379791825,-0.043197872679543524,-0.004018271700248301
2014-10-29,1.94,1.944,1.959,1.936,0.15,2.025,2.0160692929222224,27.919843604318658,-0.051765208716467725,-0.044911339886928366,-0.00685386882953936
2014-10-28,1.937,1.938,1.946,1.928,0.73,2.0136999999999996,2.0016930578454546,27.65854098520211,-0.054978689792593016,-0.046924809868061294,-0.008053879924531722
2014-10-27,1.923,1.932,1.939,1.913,0.37,2.0006,1.9873852291462808,26.41605853208864,-0.05798664573779,-0.04913717704200704,-0.008849468695782958
2014-10-24,1.916,1.92,1.9366,1.915,-0.73,1.9876999999999998,1.9744060965742296,25.79217481831654,-0.060240894461373706,-0.051357920525880375,-0.008882973935493331
2014-10-23,1.93,1.93,1.945,1.914,0.31,1.9758,1.9663322608334604,29.38430090602499,-0.060203728709636195,-0.053127082162631546,-0.007076646547004649
2014-10-22,1.924,1.895,1.927,1.895,1.85,1.9606999999999999,1.9586354861364674,28.742161687935024,-0.05996716034335048,-0.05449509779877534,-0.005472062544575142
2014-10-21,1.889,1.848,1.906,1.848,1.78,1.9454999999999998,1.9459744886571095,25.272665892597004,-0.061890451106592526,-0.05597416846033878,-0.005916282646253747
2014-10-20,1.856,1.843,1.859,1.835,0.43,1.9301000000000001,1.9296154907194532,22.513258212535575,-0.06532447719053902,-0.057844230206378834,-0.007480246984160187
2014-10-17,1.848,1.8,1.848,1.799,2.78,1.9134,1.9147763105886435,21.889297329995316,-0.06790869161880986,-0.059857122488865044,-0.008051569129944813
2014-10-16,1.798,1.804,1.819,1.761,0.22,1.8961000000000001,1.8935442541179808,18.447927846397377,-0.07314807680769686,-0.06251531335263141,-0.010632763455065447
2014-10-15,1.794,1.824,1.83,1.789,-1.48,1.8814999999999997,1.8754452988238022,18.201392738482184,-0.07673850022568285,-0.0653599507272417,-0.011378549498441151
2014-10-14,1.821,1.802,1.828,1.784,0.28,1.8699000000000001,1.8655461535831108,25.444111002119115,-0.0765231510491684,-0.06759259079162704,-0.008930560257541367
2014-10-13,1.816,1.8,1.824,1.786,0.11,1.8592,1.856537762022545,25.002609741201738,-0.07588123188182316,-0.06925031900966627,-0.006630912872156891
2014-10-10,1.814,1.802,1.828,1.797,-0.44,1.8489999999999998,1.8488036234729912,24.817111170538197,-0.07467310453553466,-0.07033487611483996,-0.004338228420694701
2014-10-09,1.822,1.871,1.885,1.817,-1.46,1.8382,1.8439302373869926,27.145504026405305,-0.07223741382792381,-0.07071538365745673,-0.0015220301704670786
2014-10-08,1.849,1.804,1.856,1.791,2.21,1.8307000000000002,1.8448520124075392,34.51652165317404,-0.06735204459742605,-0.0700427158454506,0.002690671248024551
2014-10-07,1.809,1.855,1.855,1.808,-2.58,1.8227,1.8383334646970773,29.7192924579755,-0.06594781463509958,-0.06922373560338041,0.003275920968280832
