Date,Price,Open,High,Low,Change %,SMA_10,EMA_10,RSI_14,MACD,MACD_Signal,MACD_Diff
1990-01-02,4.00437,3.96218,4.00437,3.96218,0.87,4.00437,4.00437,12.823872086844052,-0.03749455857966133,-0.04381270323344155,0.006318144653780222
1990-01-03,4.00947,4.01433,4.02086,4.00719,0.13,4.00692,4.005297272727272,12.823872086844052,-0.03749455857966133,-0.04381270323344155,0.006318144653780222
1990-01-04,4.00091,4.01122,4.01622,3.99668,-0.21,4.0049166666666665,4.004499586776859,12.823872086844052,-0.03749455857966133,-0.04381270323344155,0.006318144653780222
1990-01-05,3.99037,3.99767,4.00758,3.98925,-0.26,4.00128,4.0019305709992485,12.823872086844052,-0.03749455857966133,-0.04381270323344155,0.006318144653780222
1990-01-08,3.97107,3.98121,3.98121,3.96304,-0.48,3.9952379999999996,3.996319558090294,12.823872086844052,-0.03749455857966133,-0.04381270323344155,0.006318144653780222
1990-01-09,3.95235,3.97414,3.97414,3.95114,-0.47,3.98809,3.9883250929829677,12.823872086844052,-0.03749455857966133,-0.04381270323344155,0.006318144653780222
1990-01-10,3.94156,3.94367,3.94606,3.93269,-0.27,3.981442857142857,3.979822348804246,12.823872086844052,-0.03749455857966133,-0.04381270323344155,0.006318144653780222
1990-01-11,3.9417,3.94501,3.94749,3.93766,0.0,3.976475,3.9728910126580192,12.823872086844052,-0.03749455857966133,-0.04381270323344155,0.006318144653780222
1990-01-12,3.88184,3.90761,3.90761,3.87969,-1.52,3.9659600000000004,3.956336283083834,12.823872086844052,-0.03749455857966133,-0.04381270323344155,0.006318144653780222
1990-01-15,3.89401,3.88575,3.89893,3.87299,0.31,3.9587650000000005,3.9450042316140457,12.823872086844052,-0.03749455857966133,-0.04381270323344155,0.006318144653780222
1990-01-16,3.89998,3.87256,3.90203,3.87256,0.15,3.9483260000000002,3.9368180076842187,12.823872086844052,-0.03749455857966133,-0.04381270323344155,0.006318144653780222
1990-01-17,3.87227,3.89398,3.89717,3.87227,-0.71,3.934606,3.925082006287088,12.823872086844052,-0.03749455857966133,-0.04381270323344155,0.006318144653780222
1990-01-18,3.85739,3.86241,3.86877,3.8509,-0.38,3.920254,3.9127743687803447,12.823872086844052,-0.03749455857966133,-0.04381270323344155,0.006318144653780222
1990-01-19,3.86507,3.87239,3.87239,3.85601,0.2,3.9077240000000004,3.9041008471839183,17.142321127841697,-0.03749455857966133,-0.04381270323344155,0.006318144653780222
1990-01-22,3.80151,3.85647,3.85647,3.80087,-1.64,3.890768,3.885447965877751,11.464648767113118,-0.03749455857966133,-0.04381270323344155,0.006318144653780222
1990-01-23,3.81268,3.82127,3.82127,3.79352,0.29,3.8768010000000004,3.8722174266272504,16.687015441512045,-0.03749455857966133,-0.04381270323344155,0.006318144653780222
1990-01-24,3.76146,3.76043,3.76335,3.74709,-1.34,3.858791,3.852079712695023,12.922773940905273,-0.03749455857966133,-0.04381270323344155,0.006318144653780222
1990-01-25,3.74935,3.7644,3.7644,3.74842,-0.32,3.8395560000000004,3.8334015831141097,12.220850884671975,-0.03749455857966133,-0.04381270323344155,0.006318144653780222
1990-01-26,3.73372,3.75646,3.75717,3.72024,-0.42,3.824744,3.815277658911544,11.362973401288244,-0.03749455857966133,-0.04381270323344155,0.006318144653780222
1990-01-29,3.72252,3.73878,3.74085,3.72003,-0.3,3.807595,3.798412630018536,10.779060001643074,-0.03749455857966133,-0.04381270323344155,0.006318144653780222
1990-01-30,3.707,3.71597,3.71639,3.69662,-0.42,3.788297,3.781792151833347,10.011333129776986,-0.03749455857966133,-0.04381270323344155,0.006318144653780222
1990-01-31,3.70442,3.70821,3.70821,3.69045,-0.07,3.771512,3.7677244878636476,9.885287489357566,-0.03749455857966133,-0.04381270323344155,0.006318144653780222
1990-02-01,3.70905,3.71401,3.71401,3.69966,0.12,3.756678,3.757056399161166,12.02589354256132,-0.03749455857966133,-0.04381270323344155,0.006318144653780222
1990-02-02,3.71957,3.70378,3.7266,3.70378,0.28,3.7421279999999997,3.750240690222772,16.858467458001215,-0.03749455857966133,-0.04381270323344155,0.006318144653780222
1990-02-05,3.76721,3.73317,3.76721,3.73317,1.28,3.7386979999999994,3.753326019273177,34.425529329021245,-0.03749455857966133,-0.04381270323344155,0.006318144653780222
