Date,Price,Open,High,Low,Change %,SMA_10,EMA_10,RSI_14,MACD,MACD_Signal,MACD_Diff
1990-01-02,-1.2708907383248127,-1.2817833453738052,-1.2746832652791185,-1.2773222294323927,0.87,-1.2700464844918375,-1.2703570719768074,12.823872086844052,-0.4522801710000579,-0.5385206580714653,0.20279962518259534
1990-01-03,-1.2695418074488884,-1.2679961862771092,-1.2703493416646052,-1.2653378189033528,0.13,-1.269371454037816,-1.2701115469283568,12.823872086844052,-0.4522801710000579,-0.5385206580714653,0.20279962518259534
1990-01-04,-1.2718058953504394,-1.268818392696874,-1.271568832602831,-1.2681362226949595,-0.21,-1.2699017720807793,-1.2703227597418725,12.823872086844052,-0.4522801710000579,-0.5385206580714653,0.20279962518259534
1990-01-05,-1.274593685827349,-1.2724006746865235,-1.2738396088326303,-1.270114542406818,-0.26,-1.2708644625714163,-1.2710029886591223,12.823872086844052,-0.4522801710000579,-0.5385206580714653,0.20279962518259534
1990-01-08,-1.279698463455846,-1.2767522880850204,-1.280770207117331,-1.2770932449166192,-0.48,-1.2724638876707095,-1.2724886834022213,12.823872086844052,-0.4522801710000579,-0.5385206580714653,0.20279962518259534
1990-01-09,-1.2846498332592378,-1.2786214197209482,-1.2826283538701877,-1.2802617515883712,-0.47,-1.2743560906845701,-1.2746054731827057,12.823872086844052,-0.4522801710000579,-0.5385206580714653,0.20279962518259534
1990-01-10,-1.2875037477986926,-1.286676927634205,-1.2900083766170363,-1.2851742682349119,-0.27,-1.2761157078848844,-1.2768568460690664,12.823872086844052,-0.4522801710000579,-0.5385206580714653,0.20279962518259534
1990-01-11,-1.2874667183236672,-1.2863226650610586,-1.2896325421252985,-1.2838509507425917,0.0,-1.2774307882231808,-1.2786921385273435,12.823872086844052,-0.4522801710000579,-0.5385206580714653,0.20279962518259534
1990-01-12,-1.3032994638595128,-1.2962102921026009,-1.30011385648229,-1.2992861046721285,-1.52,-1.280214296154175,-1.283075531526233,12.823872086844052,-0.4522801710000579,-0.5385206580714653,0.20279962518259534
1990-01-15,-1.3000805444948078,-1.301989530795866,-1.3023951455650054,-1.3010700538066446,0.31,-1.2821189409058156,-1.2860760538152338,12.823872086844052,-0.4522801710000579,-0.5385206580714653,0.20279962518259534
1990-01-16,-1.2985015018812263,-1.3054766377658644,-1.3015803994640356,-1.3011845460645315,0.15,-1.2848823302821017,-1.2882436178639576,12.823872086844052,-0.4522801710000579,-0.5385206580714653,0.20279962518259534
1990-01-17,-1.3058306929737467,-1.2998137240966177,-1.3028577110932977,-1.3012617617733386,-0.71,-1.2885142588425618,-1.2913510987882824,12.823872086844052,-0.4522801710000579,-0.5385206580714653,0.20279962518259534
1990-01-18,-1.3097663971764426,-1.3081600445699193,-1.3103218366634724,-1.3069517607292505,-0.38,-1.292313489068489,-1.2946099386163912,12.823872086844052,-0.4522801710000579,-0.5385206580714653,0.20279962518259534
1990-01-19,-1.3077350659750515,-1.3055215815251442,-1.3093704234745978,-1.305591166687851,0.2,-1.2956304034170727,-1.29690653027445,17.142321127841697,-0.4522801710000579,-0.5385206580714653,0.20279962518259534
1990-01-22,-1.3245464476365671,-1.3097304323941645,-1.3135545389350618,-1.3202728018038532,-1.64,-1.3001189588595772,-1.3018454759068852,11.464648767113118,-0.4522801710000579,-0.5385206580714653,0.20279962518259534
1990-01-23,-1.3215920245220432,-1.319036434315616,-1.3228058495009116,-1.3222298206305239,0.29,-1.3038162727228384,-1.305348683426059,16.687015441512045,-0.4522801710000579,-0.5385206580714653,0.20279962518259534
1990-01-24,-1.3351395224563236,-1.3351210126366704,-1.3380284605229011,-1.3345923218716553,-1.34,-1.308583840753005,-1.3106807858846707,12.922773940905273,-0.4522801710000579,-0.5385206580714653,0.20279962518259534
1990-01-25,-1.3383425720460176,-1.334071443669961,-1.337752498133863,-1.3342381946554007,-0.32,-1.313675688118927,-1.3156264168036433,12.220850884671975,-0.4522801710000579,-0.5385206580714653,0.20279962518259534
1990-01-26,-1.3424766484363495,-1.3361705816033793,-1.3396526962983828,-1.341741431462962,-0.42,-1.3175966885444035,-1.3204253041612364,11.362973401288244,-0.4522801710000579,-0.5385206580714653,0.20279962518259534
1990-01-29,-1.3454390064383788,-1.340844732568472,-1.3439419402880042,-1.3417973462865813,-0.3,-1.3221363345271533,-1.3248908588079855,10.779060001643074,-0.4522801710000579,-0.5385206580714653,0.20279962518259534
1990-01-30,-1.3495439882411906,-1.3468751275635946,-1.3503705498459782,-1.3480305178147935,-0.42,-1.327244859116057,-1.3292916608500047,10.011333129776986,-0.4522801710000579,-0.5385206580714653,0.20279962518259534
1990-01-31,-1.350226388566658,-1.3489266779871876,-1.352520428267247,-1.3496733485849373,-0.07,-1.3316881478104685,-1.3330165238554184,9.885287489357566,-0.4522801710000579,-0.5385206580714653,0.20279962518259534
1990-02-01,-1.3490017709283193,-1.3473933026705844,-1.3509960645944648,-1.34722108417764,0.12,-1.335614972028097,-1.335841240811406,12.02589354256132,-0.4522801710000579,-0.5385206580714653,0.20279962518259534
1990-02-02,-1.346219270376413,-1.3500978594790063,-1.3476871441392362,-1.3461240885904449,0.28,-1.3394666163833957,-1.3376459172761674,16.858467458001215,-0.4522801710000579,-0.5385206580714653,0.20279962518259534
1990-02-05,-1.3336186690177816,-1.3423278766247038,-1.3370139702165322,-1.338298675894411,1.28,-1.3403745985235105,-1.3368289779418092,34.425529329021245,-0.4522801710000579,-0.5385206580714653,0.20279962518259534
1990-02-06,-1.3331293509549467,-1.332368868318423,-1.334023063562005,-1.3312081437373717,0.05,-1.3415292976766247,-1.3360715100241085,34.999883657357756,-0.6603352049850714,-0.5385206580714653,0.20279962518259534
1990-02-07,-1.330439424090604,-1.3355942439843806,-1.3327878033444056,-1.3315170065726014,0.27,-1.3410588941014105,-1.3349621577140796,38.20421814461284,-0.6081452810369906,-0.5385206580714653,0.20279962518259534
1990-02-08,-1.329354989464861,-1.3286226737949294,-1.3296208064035395,-1.325462229957841,0.11,-1.3401593829316991,-1.3338571229419678,39.499108719453965,-0.558454442543035,-0.5385206580714653,0.20279962518259534
1990-02-09,-1.3308229436533665,-1.330161336612624,-1.3321990835811244,-1.3269772554168553,-0.15,-1.3389930361942801,-1.3332201926062814,38.32829566494786,-0.5184567601871793,-0.5385206580714653,0.20279962518259534
1990-02-12,-1.3338672954929518,-1.3310364180433059,-1.3338364604227504,-1.32990612713024,-0.3,-1.3378348957094395,-1.3332531841210107,35.94845688758798,-0.4909368800857566,-0.5385206580714653,0.20279962518259534
1990-02-13,-1.3376786864580625,-1.3344521437485661,-1.3381309608388299,-1.3353378528532442,-0.38,-1.3366473715460123,-1.3339739057958058,33.1715156802435,-0.4756610589605878,-0.5385206580714653,0.20279962518259534
1990-02-14,-1.338070140908331,-1.3367416317212866,-1.3389141683810521,-1.33389471788174,-0.04,-1.3354307284218228,-1.3346348375723094,32.89049437172804,-0.4605466540296191,-0.5385206580714653,0.20279962518259534
1990-02-15,-1.3427358547615271,-1.337989481978936,-1.3414714198528057,-1.3386634535532598,-0.47,-1.3348036118941458,-1.3360248277495443,29.664708270815566,-0.4577360901501678,-0.5385206580714653,0.20279962518259534
1990-02-16,-1.3430162207867191,-1.3411725576361597,-1.3431639891722396,-1.338929714618113,-0.03,-1.334483038607942,-1.3372131231363538,29.47761872099659,-0.4522801710000579,-0.5385206580714653,0.20279962518259534
1990-02-19,-1.342201572336161,-1.3424706391541803,-1.3448250199329261,-1.3384664203652685,0.08,-1.3353420479504121,-1.3380370869440728,30.84244881412704,-0.4417382837334345,-0.5238784496466358,0.1911361324838251
1990-02-20,-1.353445307931363,-1.3463833899620634,-1.3499920871410116,-1.3516889448458755,-1.14,-1.3373753455650546,-1.3407577626424738,23.95235773908854,-0.4612002361101403,-0.5162719604259223,0.09784081494529066
1990-02-21,-1.3586796887224486,-1.3616642681171742,-1.3618821237887122,-1.3577730101777699,-0.54,-1.3402017377837159,-1.3439365035043955,21.53990274223696,-0.4870691799970339,-0.5156461869748606,0.005274856088529712
1990-02-22,-1.3596953543231443,-1.3575215110118006,-1.3587755757521114,-1.3556881860399697,-0.1,-1.3432383159555115,-1.3467221574011647,21.095906537941914,-0.5058139196336832,-0.5191014841581938,-0.048841115525333725
1990-02-23,-1.3639352292135487,-1.363242587193057,-1.3642054642830903,-1.361420786766258,-0.44,-1.346552318408019,-1.3497730476980456,19.30681283495312,-0.5278192535041192,-0.5265097581946424,-0.10125853299676121
